# Bun functions whose exception behavior differs from what their signature implies:
# a function that takes a JSGlobalObject* or ThrowScope& but cannot throw, one with no scope
# of its own that passes the caller's state through, or the reverse. Calls across translation
# units are classified from these rows; the README explains the convention and the columns.
# Generated by scripts/jsc-exception-lint/run.ts --update-summaries. Do not edit.
# mangled name, qualified name/arity, kind, exit states, verifies at entry
JSC__JSValue__hasOwnPropertyValue	JSC__JSValue__hasOwnPropertyValue/3	maythrow	1	1
JSC__JSValue__isAggregateError	JSC__JSValue__isAggregateError/2	nothrow	1	0
JSC__JSValue__isAnyError	JSC__JSValue__isAnyError/1	nothrow	1	0
JSC__JSValue__isAnyInt	JSC__JSValue__isAnyInt/1	nothrow	1	0
JSC__JSValue__isBigInt	JSC__JSValue__isBigInt/1	nothrow	1	0
JSC__JSValue__isBigInt32	JSC__JSValue__isBigInt32/1	nothrow	1	0
JSC__JSValue__isCallable	JSC__JSValue__isCallable/1	nothrow	1	0
JSC__JSValue__isClass	JSC__JSValue__isClass/2	nothrow	1	0
JSC__JSValue__isConstructor	JSC__JSValue__isConstructor/1	nothrow	1	0
JSC__JSValue__isError	JSC__JSValue__isError/1	nothrow	1	0
JSC__JSValue__isException	JSC__JSValue__isException/2	nothrow	1	0
JSC__JSValue__isHeapBigInt	JSC__JSValue__isHeapBigInt/1	nothrow	1	0
JSC__JSValue__isInstanceOf	JSC__JSValue__isInstanceOf/3	maythrow	1	1
JSC__JSValue__isIterable	JSC__JSValue__isIterable/2	transparent	2	1
JSC__JSValue__isJSXElement	Bun::JSC__JSValue__isJSXElement/2	transparent	2	1
JSC__JSValue__isLiveCell	JSC__JSValue__isLiveCell/1	nothrow	1	0
JSC__JSValue__isPrimitive	JSC__JSValue__isPrimitive/1	nothrow	1	0
JSC__JSValue__isSameValue	JSC__JSValue__isSameValue/3	transparent	3	1
JSC__JSValue__isStrictEqual	JSC__JSValue__isStrictEqual/3	maythrow	1	1
JSC__JSValue__isSymbol	JSC__JSValue__isSymbol/1	nothrow	1	0
JSC__JSValue__isTerminationException	JSC__JSValue__isTerminationException/1	nothrow	1	0
JSC__JSValue__isUInt32AsAnyInt	JSC__JSValue__isUInt32AsAnyInt/1	nothrow	1	0
JSC__JSValue__jestDeepEquals	JSC__JSValue__jestDeepEquals/3	transparent	2	1
JSC__JSValue__jestDeepMatch	JSC__JSValue__jestDeepMatch/4	maythrow	1	1
JSC__JSValue__jestStrictDeepEquals	JSC__JSValue__jestStrictDeepEquals/3	transparent	2	1
JSC__JSValue__jsEmptyString	JSC__JSValue__jsEmptyString/1	nothrow	1	0
JSC__JSValue__jsNumberFromDouble	JSC__JSValue__jsNumberFromDouble/1	nothrow	1	0
JSC__JSValue__jsNumberFromInt32	JSC__JSValue__jsNumberFromInt32/1	nothrow	1	0
JSC__JSValue__jsNumberFromInt64	JSC__JSValue__jsNumberFromInt64/1	nothrow	1	0
JSC__JSValue__jsNumberFromUint64	JSC__JSValue__jsNumberFromUint64/1	nothrow	1	0
JSC__JSValue__jsonStringify	JSC__JSValue__jsonStringify/4	maythrow	1	1
JSC__JSValue__jsonStringifyFast	JSC__JSValue__jsonStringifyFast/3	maythrow	1	1
JSC__JSValue__keys	JSC__JSValue__keys/2	maythrow	1	1
JSC__JSValue__pinArrayBuffer	JSC__JSValue__pinArrayBuffer/1	nothrow	1	0
JSC__JSValue__push	JSC__JSValue__push/3	transparent	2	1
JSC__JSValue__put	JSC__JSValue__put/4	nothrow	1	0
JSC__JSValue__putBunString	JSC__JSValue__putBunString/4	nothrow	1	0
JSC__JSValue__putIndex	JSC__JSValue__putIndex/4	transparent	3	1
JSC__JSValue__putMayBeIndex	JSC__JSValue__putMayBeIndex/4	maythrow	1	1
JSC__JSValue__putNonEnumerable	JSC__JSValue__putNonEnumerable/4	nothrow	1	0
JSC__JSValue__putToPropertyKey	JSC__JSValue__putToPropertyKey/4	maythrow	1	1
JSC__JSValue__strictDeepEquals	JSC__JSValue__strictDeepEquals/3	transparent	2	1
JSC__JSValue__stringIncludes	JSC__JSValue__stringIncludes/3	maythrow	1	1
JSC__JSValue__symbolFor	JSC__JSValue__symbolFor/2	nothrow	1	0
JSC__JSValue__toBoolean	JSC__JSValue__toBoolean/1	nothrow	1	0
JSC__JSValue__toError_	JSC__JSValue__toError_/1	nothrow	1	0
JSC__JSValue__toISOString	JSC__JSValue__toISOString/3	nothrow	1	0
JSC__JSValue__toInt32	JSC__JSValue__toInt32/1	nothrow	1	0
JSC__JSValue__toInt64	JSC__JSValue__toInt64/1	nothrow	1	0
JSC__JSValue__toJSStringView	JSC__JSValue__toJSStringView/3	maythrow	1	1
JSC__JSValue__toMatch	JSC__JSValue__toMatch/3	transparent	3	1
JSC__JSValue__toObject	JSC__JSValue__toObject/2	transparent	3	1
JSC__JSValue__toStringOrNull	JSC__JSValue__toStringOrNull/2	transparent	3	1
JSC__JSValue__toUInt64NoTruncate	JSC__JSValue__toUInt64NoTruncate/1	nothrow	1	0
JSC__JSValue__toZigException	JSC__JSValue__toZigException/3	transparent	257	0
JSC__JSValue__unpinArrayBuffer	JSC__JSValue__unpinArrayBuffer/1	nothrow	1	0
JSC__JSValue__unwrapBoxedPrimitive	JSC__JSValue__unwrapBoxedPrimitive/2	maythrow	1	1
JSC__JSValue__upsertBunStringArray	JSC__JSValue__upsertBunStringArray/4	maythrow	1	1
JSC__JSValue__values	JSC__JSValue__values/2	transparent	2	1
JSC__SourceProvider__deref	JSC__SourceProvider__deref/1	nothrow	1	0
JSC__VM__blockBytesAllocated	JSC__VM__blockBytesAllocated/1	nothrow	1	0
JSC__VM__collectAsync	JSC__VM__collectAsync/2	nothrow	1	0
JSC__VM__deleteAllCode	JSC__VM__deleteAllCode/2	transparent	1	1
JSC__VM__drainMicrotasks	JSC__VM__drainMicrotasks/1	transparent	1	1
JSC__VM__enableControlFlowProfiler	JSC__VM__enableControlFlowProfiler/1	nothrow	1	0
JSC__VM__executionForbidden	JSC__VM__executionForbidden/1	nothrow	1	0
JSC__VM__externalMemorySize	JSC__VM__externalMemorySize/1	nothrow	1	0
JSC__VM__getAPILock	JSC__VM__getAPILock/1	nothrow	1	0
JSC__VM__hasTerminationRequest	JSC__VM__hasTerminationRequest/1	nothrow	1	0
JSC__VM__heapSize	JSC__VM__heapSize/1	nothrow	1	0
JSC__VM__holdAPILock	JSC__VM__holdAPILock/3	nothrow	1	0
JSC__VM__isEntered	JSC__VM__isEntered/1	nothrow	1	0
JSC__VM__notifyNeedDebuggerBreak	JSC__VM__notifyNeedDebuggerBreak/1	nothrow	1	0
JSC__VM__notifyNeedShellTimeoutCheck	JSC__VM__notifyNeedShellTimeoutCheck/1	nothrow	1	0
JSC__VM__notifyNeedTermination	JSC__VM__notifyNeedTermination/1	nothrow	1	0
JSC__VM__releaseAPILock	JSC__VM__releaseAPILock/1	transparent	1	0
JSC__VM__releaseWeakRefs	JSC__VM__releaseWeakRefs/1	nothrow	1	0
JSC__VM__reportExtraMemory	JSC__VM__reportExtraMemory/2	nothrow	1	0
JSC__VM__runGC	JSC__VM__runGC/2	nothrow	1	0
JSC__VM__shrinkFootprint	JSC__VM__shrinkFootprint/1	nothrow	1	0
JSC__VM__terminationException	JSC__VM__terminationException/1	nothrow	1	0
JSC__VM__throwError	JSC__VM__throwError/3	maythrow	1	1
JSC__Wasm__StreamingCompiler__addBytes	Zig::JSC__Wasm__StreamingCompiler__addBytes/3	nothrow	1	0
JSC__constructObjectFromDataCell	Bun::JSC__constructObjectFromDataCell/9	transparent	2	1
JSC__createEmptyObjectWithStructure	Bun::JSC__createEmptyObjectWithStructure/2	nothrow	1	0
JSC__createStructure	Bun::JSC__createStructure/4	nothrow	1	0
JSC__isBigIntInInt64Range	JSC__isBigIntInInt64Range/3	nothrow	1	0
JSC__isBigIntInUInt64Range	JSC__isBigIntInUInt64Range/3	nothrow	1	0
JSC__jsToNumber	JSC__jsToNumber/2	nothrow	1	0
JSC__jsTypeStringForValue	JSC__jsTypeStringForValue/2	nothrow	1	0
JSC__putDirectOffset	Bun::JSC__putDirectOffset/4	nothrow	1	0
JSCommonJSExtensions__appendFunction	Bun::JSCommonJSExtensions__appendFunction/2	nothrow	1	0
JSCommonJSExtensions__setFunction	Bun::JSCommonJSExtensions__setFunction/3	nothrow	1	0
JSCommonJSExtensions__swapRemove	Bun::JSCommonJSExtensions__swapRemove/2	nothrow	1	0
JSFunction__createFromZig	JSFunction__createFromZig/7	nothrow	1	0
JSGlobalObject__clearException	JSGlobalObject__clearException/1	transparent	1	1
JSGlobalObject__clearExceptionExceptTermination	JSGlobalObject__clearExceptionExceptTermination/1	transparent	1	1
JSGlobalObject__clearTerminationException	Zig::JSGlobalObject__clearTerminationException/1	transparent	1	0
JSGlobalObject__createOutOfMemoryError	JSGlobalObject__createOutOfMemoryError/1	nothrow	1	0
JSGlobalObject__hasException	JSGlobalObject__hasException/1	transparent	1	1
JSGlobalObject__setTimeZone	Zig::JSGlobalObject__setTimeZone/2	nothrow	1	0
JSGlobalObject__throwOutOfMemoryError	JSGlobalObject__throwOutOfMemoryError/1	maythrow	1	1
JSGlobalObject__throwStackOverflow	JSGlobalObject__throwStackOverflow/1	maythrow	1	1
JSGlobalObject__tryTakeException	JSGlobalObject__tryTakeException/1	transparent	1	0
JSMockFunction__getCalls	Bun::JSMockFunction__getCalls/2	maythrow	1	1
JSMockFunction__getReturns	Bun::JSMockFunction__getReturns/2	maythrow	1	1
JSMock__clearAllMocks	Bun::JSMock__clearAllMocks/1	nothrow	1	0
JSMock__getCurrentUnixTimeMs	JSMock__getCurrentUnixTimeMs/0	nothrow	1	0
JSMock__jsClearAllMocks	JSMock__jsClearAllMocks/2	nothrow	1	0
JSMock__jsMockFn	JSMock__jsMockFn/2	maythrow	1	1
JSMock__jsModuleMock	Zig::JSMock__jsModuleMock/2	maythrow	1	1
JSMock__jsNow	JSMock__jsNow/2	nothrow	1	0
JSMock__jsResetAllMocks	JSMock__jsResetAllMocks/2	nothrow	1	0
JSMock__jsRestoreAllMocks	JSMock__jsRestoreAllMocks/2	maythrow	1	1
JSMock__jsSetSystemTime	JSMock__jsSetSystemTime/2	maythrow	1	1
JSMock__jsSpyOn	JSMock__jsSpyOn/2	maythrow	1	1
JSMock__resetAllMocks	Bun::JSMock__resetAllMocks/1	nothrow	1	0
JSMock__setOverridenDateNow	JSMock__setOverridenDateNow/2	nothrow	1	0
JSModuleLoader__import	JSModuleLoader__import/2	transparent	1	0
JSNodePerformanceHooksHistogram_recordDelay	Bun::JSNodePerformanceHooksHistogram_recordDelay/2	nothrow	1	0
JSReactElement__create	JSReactElement__create/4	nothrow	1	0
JSReactElement__createFragment	JSReactElement__createFragment/3	nothrow	1	0
JSSinkController__assignToStream	JSSinkController__assignToStream/3	transparent	1	0
JSSinkController__detachPtr	JSSinkController__detachPtr/1	transparent	3	1
JSSinkController__onClose	JSSinkController__onClose/2	maythrow	1	1
JSSinkController__onReady	JSSinkController__onReady/3	maythrow	1	1
JSSocketAddressDTO__create	JSSocketAddressDTO__create/4	nothrow	1	0
JSUint8Array__fromDefaultAllocator	Bun::JSUint8Array__fromDefaultAllocator/3	transparent	2	1
ListenerPrototype__handlersGetCachedValue	WebCore::ListenerPrototype__handlersGetCachedValue/1	nothrow	1	0
ListenerPrototype__handlersSetCachedValue	WebCore::ListenerPrototype__handlersSetCachedValue/3	nothrow	1	0
ListenerPrototype__hostnameGetCachedValue	WebCore::ListenerPrototype__hostnameGetCachedValue/1	nothrow	1	0
ListenerPrototype__hostnameSetCachedValue	WebCore::ListenerPrototype__hostnameSetCachedValue/3	nothrow	1	0
ListenerPrototype__unixGetCachedValue	WebCore::ListenerPrototype__unixGetCachedValue/1	nothrow	1	0
ListenerPrototype__unixSetCachedValue	WebCore::ListenerPrototype__unixSetCachedValue/3	nothrow	1	0
Listener__create	WebCore::Listener__create/2	nothrow	1	0
Listener__dangerouslySetPtr	WebCore::Listener__dangerouslySetPtr/2	nothrow	1	0
Listener__fromJS	WebCore::Listener__fromJS/1	nothrow	1	0
Listener__fromJSDirect	WebCore::Listener__fromJSDirect/1	nothrow	1	0
MD4__create	WebCore::MD4__create/2	nothrow	1	0
MD4__dangerouslySetPtr	WebCore::MD4__dangerouslySetPtr/2	nothrow	1	0
MD4__fromJS	WebCore::MD4__fromJS/1	nothrow	1	0
MD4__fromJSDirect	WebCore::MD4__fromJSDirect/1	nothrow	1	0
MD4__getConstructor	WebCore::MD4__getConstructor/1	nothrow	1	0
MD5__create	WebCore::MD5__create/2	nothrow	1	0
MD5__dangerouslySetPtr	WebCore::MD5__dangerouslySetPtr/2	nothrow	1	0
MD5__fromJS	WebCore::MD5__fromJS/1	nothrow	1	0
MD5__fromJSDirect	WebCore::MD5__fromJSDirect/1	nothrow	1	0
MD5__getConstructor	WebCore::MD5__getConstructor/1	nothrow	1	0
MarkedArgumentBuffer__append	MarkedArgumentBuffer__append/2	nothrow	1	0
MarkedArgumentBuffer__run	MarkedArgumentBuffer__run/2	nothrow	1	0
MatchedRoutePrototype__filePathGetCachedValue	WebCore::MatchedRoutePrototype__filePathGetCachedValue/1	nothrow	1	0
MatchedRoutePrototype__filePathSetCachedValue	WebCore::MatchedRoutePrototype__filePathSetCachedValue/3	nothrow	1	0
MatchedRoutePrototype__kindGetCachedValue	WebCore::MatchedRoutePrototype__kindGetCachedValue/1	nothrow	1	0
MatchedRoutePrototype__kindSetCachedValue	WebCore::MatchedRoutePrototype__kindSetCachedValue/3	nothrow	1	0
MatchedRoutePrototype__nameGetCachedValue	WebCore::MatchedRoutePrototype__nameGetCachedValue/1	nothrow	1	0
MatchedRoutePrototype__nameSetCachedValue	WebCore::MatchedRoutePrototype__nameSetCachedValue/3	nothrow	1	0
MatchedRoutePrototype__paramsGetCachedValue	WebCore::MatchedRoutePrototype__paramsGetCachedValue/1	nothrow	1	0
MatchedRoutePrototype__paramsSetCachedValue	WebCore::MatchedRoutePrototype__paramsSetCachedValue/3	nothrow	1	0
MatchedRoutePrototype__pathnameGetCachedValue	WebCore::MatchedRoutePrototype__pathnameGetCachedValue/1	nothrow	1	0
MatchedRoutePrototype__pathnameSetCachedValue	WebCore::MatchedRoutePrototype__pathnameSetCachedValue/3	nothrow	1	0
MatchedRoutePrototype__queryGetCachedValue	WebCore::MatchedRoutePrototype__queryGetCachedValue/1	nothrow	1	0
MatchedRoutePrototype__querySetCachedValue	WebCore::MatchedRoutePrototype__querySetCachedValue/3	nothrow	1	0
MatchedRoutePrototype__scriptSrcGetCachedValue	WebCore::MatchedRoutePrototype__scriptSrcGetCachedValue/1	nothrow	1	0
MatchedRoutePrototype__scriptSrcSetCachedValue	WebCore::MatchedRoutePrototype__scriptSrcSetCachedValue/3	nothrow	1	0
MatchedRoutePrototype__srcGetCachedValue	WebCore::MatchedRoutePrototype__srcGetCachedValue/1	nothrow	1	0
MatchedRoutePrototype__srcSetCachedValue	WebCore::MatchedRoutePrototype__srcSetCachedValue/3	nothrow	1	0
MatchedRoute__create	WebCore::MatchedRoute__create/2	nothrow	1	0
MatchedRoute__dangerouslySetPtr	WebCore::MatchedRoute__dangerouslySetPtr/2	nothrow	1	0
MatchedRoute__fromJS	WebCore::MatchedRoute__fromJS/1	nothrow	1	0
MatchedRoute__fromJSDirect	WebCore::MatchedRoute__fromJSDirect/1	nothrow	1	0
MySQLConnectionPrototype__oncloseGetCachedValue	WebCore::MySQLConnectionPrototype__oncloseGetCachedValue/1	nothrow	1	0
MySQLConnectionPrototype__oncloseSetCachedValue	WebCore::MySQLConnectionPrototype__oncloseSetCachedValue/3	nothrow	1	0
MySQLConnectionPrototype__onconnectGetCachedValue	WebCore::MySQLConnectionPrototype__onconnectGetCachedValue/1	nothrow	1	0
MySQLConnectionPrototype__onconnectSetCachedValue	WebCore::MySQLConnectionPrototype__onconnectSetCachedValue/3	nothrow	1	0
MySQLConnectionPrototype__queriesGetCachedValue	WebCore::MySQLConnectionPrototype__queriesGetCachedValue/1	nothrow	1	0
MySQLConnectionPrototype__queriesSetCachedValue	WebCore::MySQLConnectionPrototype__queriesSetCachedValue/3	nothrow	1	0
MySQLConnection__create	WebCore::MySQLConnection__create/2	nothrow	1	0
MySQLConnection__dangerouslySetPtr	WebCore::MySQLConnection__dangerouslySetPtr/2	nothrow	1	0
MySQLConnection__fromJS	WebCore::MySQLConnection__fromJS/1	nothrow	1	0
MySQLConnection__fromJSDirect	WebCore::MySQLConnection__fromJSDirect/1	nothrow	1	0
MySQLConnection__getConstructor	WebCore::MySQLConnection__getConstructor/1	nothrow	1	0
MySQLQueryPrototype__bindingGetCachedValue	WebCore::MySQLQueryPrototype__bindingGetCachedValue/1	nothrow	1	0
MySQLQueryPrototype__bindingSetCachedValue	WebCore::MySQLQueryPrototype__bindingSetCachedValue/3	nothrow	1	0
MySQLQueryPrototype__columnsGetCachedValue	WebCore::MySQLQueryPrototype__columnsGetCachedValue/1	nothrow	1	0
MySQLQueryPrototype__columnsSetCachedValue	WebCore::MySQLQueryPrototype__columnsSetCachedValue/3	nothrow	1	0
MySQLQueryPrototype__pendingValueGetCachedValue	WebCore::MySQLQueryPrototype__pendingValueGetCachedValue/1	nothrow	1	0
MySQLQueryPrototype__pendingValueSetCachedValue	WebCore::MySQLQueryPrototype__pendingValueSetCachedValue/3	nothrow	1	0
MySQLQueryPrototype__targetGetCachedValue	WebCore::MySQLQueryPrototype__targetGetCachedValue/1	nothrow	1	0
MySQLQueryPrototype__targetSetCachedValue	WebCore::MySQLQueryPrototype__targetSetCachedValue/3	nothrow	1	0
MySQLQuery__create	WebCore::MySQLQuery__create/2	nothrow	1	0
MySQLQuery__dangerouslySetPtr	WebCore::MySQLQuery__dangerouslySetPtr/2	nothrow	1	0
MySQLQuery__fromJS	WebCore::MySQLQuery__fromJS/1	nothrow	1	0
MySQLQuery__fromJSDirect	WebCore::MySQLQuery__fromJSDirect/1	nothrow	1	0
MySQLQuery__getConstructor	WebCore::MySQLQuery__getConstructor/1	nothrow	1	0
NapiEnv__deref	Zig::NapiEnv__deref/1	nothrow	1	0
NapiEnv__getAndClearPendingException	Zig::NapiEnv__getAndClearPendingException/2	nothrow	1	0
NapiEnv__globalObject	Zig::NapiEnv__globalObject/1	nothrow	1	0
NapiEnv__hasPendingException	Zig::NapiEnv__hasPendingException/1	transparent	1	1
NapiEnv__ref	Zig::NapiEnv__ref/1	nothrow	1	0
NapiEnv__registerThreadSafeFunction	Zig::NapiEnv__registerThreadSafeFunction/2	nothrow	1	0
NapiEnv__unregisterThreadSafeFunction	Zig::NapiEnv__unregisterThreadSafeFunction/2	nothrow	1	0
NapiEnv__vmHandle	Zig::NapiEnv__vmHandle/1	nothrow	1	0
NapiHandleScope__append	Bun::NapiHandleScope__append/2	nothrow	1	0
NapiHandleScope__close	Bun::NapiHandleScope__close/2	nothrow	1	0
NapiHandleScope__escape	Bun::NapiHandleScope__escape/2	nothrow	1	0
NapiHandleScope__open	Bun::NapiHandleScope__open/2	nothrow	1	0
NapiUngatedScope__construct	NapiUngatedScope__construct/2	nothrow	1	0
NapiUngatedScope__destruct	NapiUngatedScope__destruct/1	nothrow	1	0
NativeBrotliPrototype__errorCallbackGetCachedValue	WebCore::NativeBrotliPrototype__errorCallbackGetCachedValue/1	nothrow	1	0
NativeBrotliPrototype__errorCallbackSetCachedValue	WebCore::NativeBrotliPrototype__errorCallbackSetCachedValue/3	nothrow	1	0
NativeBrotliPrototype__pendingInputGetCachedValue	WebCore::NativeBrotliPrototype__pendingInputGetCachedValue/1	nothrow	1	0
NativeBrotliPrototype__pendingInputSetCachedValue	WebCore::NativeBrotliPrototype__pendingInputSetCachedValue/3	nothrow	1	0
NativeBrotliPrototype__pendingOutputGetCachedValue	WebCore::NativeBrotliPrototype__pendingOutputGetCachedValue/1	nothrow	1	0
NativeBrotliPrototype__pendingOutputSetCachedValue	WebCore::NativeBrotliPrototype__pendingOutputSetCachedValue/3	nothrow	1	0
NativeBrotliPrototype__writeCallbackGetCachedValue	WebCore::NativeBrotliPrototype__writeCallbackGetCachedValue/1	nothrow	1	0
NativeBrotliPrototype__writeCallbackSetCachedValue	WebCore::NativeBrotliPrototype__writeCallbackSetCachedValue/3	nothrow	1	0
NativeBrotliPrototype__writeResultGetCachedValue	WebCore::NativeBrotliPrototype__writeResultGetCachedValue/1	nothrow	1	0
NativeBrotliPrototype__writeResultSetCachedValue	WebCore::NativeBrotliPrototype__writeResultSetCachedValue/3	nothrow	1	0
NativeBrotli__create	WebCore::NativeBrotli__create/2	nothrow	1	0
NativeBrotli__dangerouslySetPtr	WebCore::NativeBrotli__dangerouslySetPtr/2	nothrow	1	0
NativeBrotli__fromJS	WebCore::NativeBrotli__fromJS/1	nothrow	1	0
NativeBrotli__fromJSDirect	WebCore::NativeBrotli__fromJSDirect/1	nothrow	1	0
NativeBrotli__getConstructor	WebCore::NativeBrotli__getConstructor/1	nothrow	1	0
NativeZlibPrototype__errorCallbackGetCachedValue	WebCore::NativeZlibPrototype__errorCallbackGetCachedValue/1	nothrow	1	0
NativeZlibPrototype__errorCallbackSetCachedValue	WebCore::NativeZlibPrototype__errorCallbackSetCachedValue/3	nothrow	1	0
NativeZlibPrototype__pendingInputGetCachedValue	WebCore::NativeZlibPrototype__pendingInputGetCachedValue/1	nothrow	1	0
NativeZlibPrototype__pendingInputSetCachedValue	WebCore::NativeZlibPrototype__pendingInputSetCachedValue/3	nothrow	1	0
NativeZlibPrototype__pendingOutputGetCachedValue	WebCore::NativeZlibPrototype__pendingOutputGetCachedValue/1	nothrow	1	0
NativeZlibPrototype__pendingOutputSetCachedValue	WebCore::NativeZlibPrototype__pendingOutputSetCachedValue/3	nothrow	1	0
NativeZlibPrototype__writeCallbackGetCachedValue	WebCore::NativeZlibPrototype__writeCallbackGetCachedValue/1	nothrow	1	0
NativeZlibPrototype__writeCallbackSetCachedValue	WebCore::NativeZlibPrototype__writeCallbackSetCachedValue/3	nothrow	1	0
NativeZlibPrototype__writeResultGetCachedValue	WebCore::NativeZlibPrototype__writeResultGetCachedValue/1	nothrow	1	0
NativeZlibPrototype__writeResultSetCachedValue	WebCore::NativeZlibPrototype__writeResultSetCachedValue/3	nothrow	1	0
NativeZlib__create	WebCore::NativeZlib__create/2	nothrow	1	0
NativeZlib__dangerouslySetPtr	WebCore::NativeZlib__dangerouslySetPtr/2	nothrow	1	0
NativeZlib__fromJS	WebCore::NativeZlib__fromJS/1	nothrow	1	0
NativeZlib__fromJSDirect	WebCore::NativeZlib__fromJSDirect/1	nothrow	1	0
NativeZlib__getConstructor	WebCore::NativeZlib__getConstructor/1	nothrow	1	0
NativeZstdPrototype__errorCallbackGetCachedValue	WebCore::NativeZstdPrototype__errorCallbackGetCachedValue/1	nothrow	1	0
NativeZstdPrototype__errorCallbackSetCachedValue	WebCore::NativeZstdPrototype__errorCallbackSetCachedValue/3	nothrow	1	0
NativeZstdPrototype__pendingInputGetCachedValue	WebCore::NativeZstdPrototype__pendingInputGetCachedValue/1	nothrow	1	0
NativeZstdPrototype__pendingInputSetCachedValue	WebCore::NativeZstdPrototype__pendingInputSetCachedValue/3	nothrow	1	0
NativeZstdPrototype__pendingOutputGetCachedValue	WebCore::NativeZstdPrototype__pendingOutputGetCachedValue/1	nothrow	1	0
NativeZstdPrototype__pendingOutputSetCachedValue	WebCore::NativeZstdPrototype__pendingOutputSetCachedValue/3	nothrow	1	0
NativeZstdPrototype__writeCallbackGetCachedValue	WebCore::NativeZstdPrototype__writeCallbackGetCachedValue/1	nothrow	1	0
NativeZstdPrototype__writeCallbackSetCachedValue	WebCore::NativeZstdPrototype__writeCallbackSetCachedValue/3	nothrow	1	0
NativeZstdPrototype__writeResultGetCachedValue	WebCore::NativeZstdPrototype__writeResultGetCachedValue/1	nothrow	1	0
NativeZstdPrototype__writeResultSetCachedValue	WebCore::NativeZstdPrototype__writeResultSetCachedValue/3	nothrow	1	0
NativeZstd__create	WebCore::NativeZstd__create/2	nothrow	1	0
NativeZstd__dangerouslySetPtr	WebCore::NativeZstd__dangerouslySetPtr/2	nothrow	1	0
NativeZstd__fromJS	WebCore::NativeZstd__fromJS/1	nothrow	1	0
NativeZstd__fromJSDirect	WebCore::NativeZstd__fromJSDirect/1	nothrow	1	0
NativeZstd__getConstructor	WebCore::NativeZstd__getConstructor/1	nothrow	1	0
NetworkSink__createController	NetworkSink__createController/2	nothrow	1	0
NetworkSink__createObject	NetworkSink__createObject/3	nothrow	1	0
NetworkSink__fromJS	NetworkSink__fromJS/1	nothrow	1	0
NetworkSink__setDestroyCallback	WebCore::NetworkSink__setDestroyCallback/2	nothrow	1	0
NodeHTTPResponsePrototype__onAbortedGetCachedValue	WebCore::NodeHTTPResponsePrototype__onAbortedGetCachedValue/1	nothrow	1	0
NodeHTTPResponsePrototype__onAbortedSetCachedValue	WebCore::NodeHTTPResponsePrototype__onAbortedSetCachedValue/3	nothrow	1	0
NodeHTTPResponsePrototype__onDataGetCachedValue	WebCore::NodeHTTPResponsePrototype__onDataGetCachedValue/1	nothrow	1	0
NodeHTTPResponsePrototype__onDataSetCachedValue	WebCore::NodeHTTPResponsePrototype__onDataSetCachedValue/3	nothrow	1	0
NodeHTTPResponsePrototype__onWritableGetCachedValue	WebCore::NodeHTTPResponsePrototype__onWritableGetCachedValue/1	nothrow	1	0
NodeHTTPResponsePrototype__onWritableSetCachedValue	WebCore::NodeHTTPResponsePrototype__onWritableSetCachedValue/3	nothrow	1	0
NodeHTTPResponsePrototype__pendingWriteBufferGetCachedValue	WebCore::NodeHTTPResponsePrototype__pendingWriteBufferGetCachedValue/1	nothrow	1	0
NodeHTTPResponsePrototype__pendingWriteBufferSetCachedValue	WebCore::NodeHTTPResponsePrototype__pendingWriteBufferSetCachedValue/3	nothrow	1	0
NodeHTTPResponse__create	WebCore::NodeHTTPResponse__create/2	nothrow	1	0
NodeHTTPResponse__dangerouslySetPtr	WebCore::NodeHTTPResponse__dangerouslySetPtr/2	nothrow	1	0
NodeHTTPResponse__fromJS	WebCore::NodeHTTPResponse__fromJS/1	nothrow	1	0
NodeHTTPResponse__fromJSDirect	WebCore::NodeHTTPResponse__fromJSDirect/1	nothrow	1	0
NodeHTTPServer__onRequest_http	Bun::NodeHTTPServer__onRequest_http/9	transparent	2	1
NodeHTTPServer__onRequest_https	Bun::NodeHTTPServer__onRequest_https/9	transparent	2	1
NodeHTTPServer__writeHead_http	Bun::NodeHTTPServer__writeHead_http/7	transparent	2	1
NodeHTTPServer__writeHead_https	Bun::NodeHTTPServer__writeHead_https/7	transparent	2	1
NodeHTTP_assignOnNodeJSCompat	Bun::NodeHTTP_assignOnNodeJSCompat/2	nothrow	1	0
NodeHTTP_setUsingCustomExpectHandler	Bun::NodeHTTP_setUsingCustomExpectHandler/3	nothrow	1	0
NodeJSFS__create	WebCore::NodeJSFS__create/2	nothrow	1	0
NodeJSFS__dangerouslySetPtr	WebCore::NodeJSFS__dangerouslySetPtr/2	nothrow	1	0
NodeJSFS__fromJS	WebCore::NodeJSFS__fromJS/1	nothrow	1	0
NodeJSFS__fromJSDirect	WebCore::NodeJSFS__fromJSDirect/1	nothrow	1	0
NodeModuleModule__callOverriddenRunMain	Bun::NodeModuleModule__callOverriddenRunMain/2	transparent	3	1
ParsedShellScript__create	WebCore::ParsedShellScript__create/2	nothrow	1	0
ParsedShellScript__createWithValues	WebCore::ParsedShellScript__createWithValues/3	nothrow	1	0
ParsedShellScript__dangerouslySetPtr	WebCore::ParsedShellScript__dangerouslySetPtr/2	nothrow	1	0
ParsedShellScript__fromJS	WebCore::ParsedShellScript__fromJS/1	nothrow	1	0
ParsedShellScript__fromJSDirect	WebCore::ParsedShellScript__fromJSDirect/1	nothrow	1	0
